Date,Open,High,Low,Close,Adj_Close,Volume
2008/12/29,13.5,13.5,13.08,13.315,13.315,1337600
2008/12/30,13.405,13.71,13.405,13.695,13.695,1152400
2008/12/31,13.6775,14.3825,13.6775,13.7375,13.7375,1596800
2009/1/2,13.5725,14.065,13.5125,13.9975,13.9975,1686800
2009/1/5,13.985,14.05,13.5425,13.73,13.73,1654000
2009/1/6,13.755,13.82,13.57,13.695,13.695,2138400
2009/1/7,13.495,13.9225,13.48,13.7425,13.7425,1439200
2009/1/8,13.6775,13.9625,13.64,13.8625,13.8625,2516000
2009/1/9,13.8625,14.085,13.6575,13.915,13.915,2739200
2009/1/12,13.915,13.9975,13.6325,13.7225,13.7225,1378800
2009/1/13,13.74,13.8625,13.645,13.7575,13.7575,2217200
2009/1/14,13.6075,13.935,13.6075,13.8825,13.8825,2290400
2009/1/15,13.8825,14.275,13.7925,14.15,14.15,3246000
2009/1/16,14.36,14.465,14.2075,14.33,14.33,2038400
2009/1/20,14.25,14.4425,13.815,13.82,13.82,3400400
2009/1/21,13.9125,14.25,13.885,14.23,14.23,1838400
2009/1/22,14.075,14.2875,13.89,14.1875,14.1875,2447200
2009/1/23,14.055,14.265,13.9025,14.215,14.215,1437600
2009/1/26,14.25,14.45,14.2375,14.27,14.27,1395200
2009/1/27,14.36,14.625,14.325,14.4925,14.4925,1568400
2009/1/28,14.625,14.625,14.2475,14.3825,14.3825,2050800
2009/1/29,14.32,14.495,14.2925,14.39,14.39,1753600
2009/1/30,14.47,14.5275,14.325,14.3725,14.3725,1598400
2009/2/2,14.265,14.45,14.24,14.33,14.33,2440400
2009/2/3,14.3275,14.4825,14.145,14.35,14.35,2491600
2009/2/4,14.4,15.09,14.1625,15.0025,15.0025,4132400
2009/2/5,14.875,15.1025,14.825,15.035,15.035,2394800
2009/2/6,14.9975,15.3,14.92,15.275,15.275,2172800
2009/2/9,15.28,15.495,15.1275,15.45,15.45,2058400
2009/2/10,15.3225,15.44,15.18,15.275,15.275,2058000
2009/2/11,15.2975,15.495,15.18,15.4225,15.4225,1842000
2009/2/12,15.255,15.53,15.155,15.5225,15.5225,1658800
2009/2/13,15.475,15.795,15.39,15.7325,15.7325,2086800
2009/2/17,15.435,15.555,15.125,15.4325,15.4325,2464000
2009/2/18,15.465,15.59,15.25,15.37,15.37,2620000
2009/2/19,15.4475,15.485,15.3125,15.395,15.395,1917200
2009/2/20,15.19,15.5075,14.9525,15.275,15.275,2192800
2009/2/23,15.3825,15.41,14.435,14.5375,14.5375,5389600
2009/2/24,14.6325,15.0675,14.63,15.0275,15.0275,3015600
2009/2/25,15.0175,15.135,14.895,14.9175,14.9175,2774800
2009/2/26,15,15.1225,14.4225,14.4825,14.4825,2670400
2009/2/27,13.875,14.3575,13.7575,13.9025,13.9025,4073200
2009/3/2,13.6975,13.7675,13.31,13.33,13.33,2711200
2009/3/3,13.3875,13.525,13.2375,13.28,13.28,3879600
2009/3/4,13.4325,13.82,13.28,13.63,13.63,3153200
2009/3/5,13.465,13.69,13.215,13.35,13.35,2260000
2009/3/6,13.47,13.7325,13.35,13.7225,13.7225,3344400
2009/3/9,13.58,13.7175,13.5125,13.64,13.64,2602800
2009/3/10,13.7625,13.965,13.7325,13.93,13.93,2161600
2009/3/11,13.845,14.15,13.845,14.0625,14.0625,3094800
2009/3/12,14.03,14.81,14.025,14.7675,14.7675,3782800
2009/3/13,14.8125,15.385,14.8125,15.35,15.35,3037200
2009/3/16,15.4775,15.4775,15.1225,15.1525,15.1525,3567600
2009/3/17,15.0975,15.4125,15,15.4125,15.4125,1928000
2009/3/18,15.3775,15.6825,15.35,15.45,15.45,2167200
2009/3/19,15.64,15.6975,15.25,15.345,15.345,1792800
2009/3/20,15.4575,15.605,15.16,15.22,15.22,2320800
2009/3/23,15.2925,15.5175,15.0025,15.475,15.475,2146400
2009/3/24,15.31,15.55,15.23,15.3025,15.3025,2218800
2009/3/25,15.36,15.605,15.12,15.38,15.38,1925600
2009/3/26,15.5,15.7775,15.3575,15.77,15.77,3060800
2009/3/27,15.575,15.875,15.4925,15.6175,15.6175,1846000
2009/3/30,15.345,15.515,15.125,15.265,15.265,2245200
2009/3/31,15.2325,15.33,15.09,15.1575,15.1575,2252400
2009/4/1,14.9725,15.05,14.705,15.015,15.015,2374400
2009/4/2,15.2825,15.325,14.8525,14.9,14.9,2162000
2009/4/3,14.895,14.9,14.38,14.53,14.53,1956400
2009/4/6,14.0825,14.6675,14.0825,14.505,14.505,2018000
2009/4/7,14.3825,14.67,14.315,14.43,14.43,1961200
2009/4/8,14.455,14.7225,14.44,14.6,14.6,1614800
2009/4/9,14.8925,14.8925,14.6275,14.6925,14.6925,1211600
2009/4/13,14.6925,14.93,14.6925,14.875,14.875,2084000
2009/4/14,14.77,14.84,14.6725,14.7475,14.7475,1548400
2009/4/15,14.6675,14.8825,14.545,14.6575,14.6575,1161600
2009/4/16,14.7,14.8375,14.4375,14.7675,14.7675,1586000
2009/4/17,14.8025,14.9575,14.7,14.935,14.935,1159200
2009/4/20,14.78,15.0325,14.69,14.76,14.76,1304400
2009/4/21,14.755,14.9075,14.555,14.6,14.6,1355200
2009/4/22,14.5575,14.5975,14.3175,14.3175,14.3175,1872000
2009/4/23,14.365,14.4,14.1,14.15,14.15,2928800
2009/4/24,14.2,14.3725,13.955,14.27,14.27,2454800
2009/4/27,14.1975,14.7025,14.1975,14.4425,14.4425,3466800
2009/4/28,14.82,16.3225,14.75,16.155001,16.155001,8119600
2009/4/29,16.1675,16.25,15.8925,16.012501,16.012501,3552800
2009/4/30,15.96,16.0725,15.7275,15.845,15.845,4136000
2009/5/1,15.8025,16.059999,15.5475,16.0275,16.0275,2326800
2009/5/4,16.0625,16.122499,15.8,15.9575,15.9575,1994000
2009/5/5,15.81,16.025,15.7875,15.93,15.93,1208000
2009/5/6,16,16,15.6625,15.735,15.735,1401200
2009/5/7,15.88,15.985,15.76,15.8725,15.8725,2455600
2009/5/8,15.9,15.945,14.705,15.8175,15.8175,2204400
2009/5/11,15.625,15.8675,15.555,15.73,15.73,1318000
2009/5/12,15.6575,15.86,15.5075,15.7,15.7,1338000
2009/5/13,15.535,15.7475,15.41,15.62,15.62,1634800
2009/5/14,15.61,15.8075,15.405,15.6075,15.6075,1622800
2009/5/15,15.62,15.81,15.375,15.6925,15.6925,2091600
2009/5/18,15.7125,15.75,15.3975,15.6875,15.6875,1690800
2009/5/19,15.72,16.0525,15.72,16,16,2447200
2009/5/20,16.065001,16.1525,15.625,15.66,15.66,2492000
2009/5/21,15.57,15.845,15.4325,15.59,15.59,1959600
2009/5/22,15.6075,15.8375,15.5725,15.715,15.715,1123600
2009/5/26,15.5275,16.0625,15.4925,16,16,2832000
2009/5/27,16.049999,16.049999,15.8,15.84,15.84,1536800
2009/5/28,16.022499,16.045,15.755,15.875,15.875,1696800
2009/5/29,15.9625,16,15.6125,15.96,15.96,5895200
2009/6/1,16.07,16.455,16.07,16.377501,16.377501,1804800
2009/6/2,16.377501,16.647499,16.190001,16.612499,16.612499,1885200
2009/6/3,16.440001,16.709999,16.440001,16.610001,16.610001,1519600
2009/6/4,16.605,16.647499,15.9375,16.184999,16.184999,1529200
2009/6/5,16.254999,16.254999,15.955,16.155001,16.155001,1359600
2009/6/8,16.049999,16.1075,15.6025,15.7275,15.7275,1530000
2009/6/9,15.665,16.205,15.665,16.1,16.1,1586000
2009/6/10,16.1,16.17,15.8075,15.9925,15.9925,1321600
2009/6/11,15.9425,16.5275,15.8925,16.3475,16.3475,1572400
2009/6/12,16.262501,16.647499,16.1,16.535,16.535,1584400
2009/6/15,16.377501,16.4125,16.002501,16.022499,16.022499,1819200
2009/6/16,16.145,16.254999,15.935,16.022499,16.022499,1244800
2009/6/17,16.125,16.5625,16.075001,16.469999,16.469999,1554000
2009/6/18,16.442499,16.860001,16.315001,16.809999,16.809999,1302000
2009/6/19,16.997499,17.057501,16.799999,16.84,16.84,1311600
2009/6/22,16.7925,16.807501,16.4125,16.4125,16.4125,1198400
2009/6/23,16.355,16.4575,16.215,16.282499,16.282499,856400
2009/6/24,16.4275,16.7075,16.227501,16.540001,16.540001,1690800
2009/6/25,16.495001,16.955,16.452499,16.872499,16.872499,1621600
2009/6/26,16.860001,16.9,16.605,16.8125,16.8125,1501200
2009/6/29,16.875,16.9375,16.635,16.785,16.785,939200
2009/6/30,16.725,17.02,16.637501,17.0075,17.0075,1718400
2009/7/1,17.040001,17.0425,16.690001,16.76,16.76,1961200
2009/7/2,16.674999,16.684999,16.450001,16.530001,16.530001,1142000
2009/7/6,16.48,16.700001,16.450001,16.530001,16.530001,948800
2009/7/7,16.4,16.625,16.297501,16.32,16.32,861600
2009/7/8,16.450001,16.6325,16.415001,16.522499,16.522499,990000
2009/7/9,16.575001,16.575001,16.200001,16.35,16.35,1159200
2009/7/10,16.352501,16.622499,16.3325,16.4825,16.4825,923600
2009/7/13,16.4475,16.5525,16.174999,16.532499,16.532499,584400
2009/7/14,16.475,16.639999,16.4375,16.5825,16.5825,1020800
2009/7/15,16.57,16.7925,16.57,16.717501,16.717501,710400
2009/7/16,16.73,17,16.6,16.91,16.91,674000
2009/7/17,16.959999,17.012501,16.8225,17,17,1064400
2009/7/20,17.07,17.07,16.637501,17.0275,17.0275,1929600
2009/7/21,16.35,16.5625,16.0075,16.51,16.51,4213200
2009/7/22,16.5,16.674999,16.280001,16.35,16.35,2138800
2009/7/23,16.3675,16.7675,16.3675,16.545,16.545,2518800
2009/7/24,16.5075,16.825001,16.405001,16.8125,16.8125,1103200
2009/7/27,16.75,16.9375,16.5,16.610001,16.610001,1006400
2009/7/28,16.4925,16.747499,16.137501,16.4725,16.4725,1532800
2009/7/29,16.4475,16.77,16.442499,16.7425,16.7425,1826800
2009/7/30,16.865,16.865,16.157499,16.315001,16.315001,2221200
2009/7/31,16.34,16.532499,16.3325,16.352501,16.352501,1337600
2009/8/3,16.385,16.4375,16.15,16.235001,16.235001,1568400
2009/8/4,16.219999,16.445,16.127501,16.2325,16.2325,930000
2009/8/5,16.3125,16.34,15.85,15.9525,15.9525,1031600
2009/8/6,15.945,16.004999,15.75,15.86,15.86,2127200
2009/8/7,16.0525,16.0825,15.9125,15.96,15.96,1384800
2009/8/10,15.9475,16.125,15.91,16.032499,16.032499,1858000
2009/8/11,16.17,16.375,16.002501,16.327499,16.327499,1239200
2009/8/12,16.200001,16.3575,16.1425,16.2125,16.2125,1631600
2009/8/13,16.219999,16.245001,16.022499,16.165001,16.165001,1540000
2009/8/14,16.102501,16.2125,15.8725,16.057501,16.057501,1204800
2009/8/17,15.86,16.08,15.815,15.87,15.87,1246400
2009/8/18,16.045,16.045,15.625,15.7225,15.7225,1278000
2009/8/19,15.675,15.8375,15.6525,15.785,15.785,1427200
2009/8/20,15.86,15.94,15.635,15.92,15.92,1318800
2009/8/21,15.96,16.120001,15.87,16.012501,16.012501,1463600
2009/8/24,15.975,16.0375,15.855,15.9075,15.9075,760800
2009/8/25,16.055,16.125,15.8375,15.92,15.92,1151600
2009/8/26,15.8575,16.057501,15.7525,15.77,15.77,1389200
2009/8/27,15.8,15.9125,15.75,15.865,15.865,1034000
2009/8/28,15.89,15.9175,15.43,15.53,15.53,1997600
2009/8/31,15.39,15.595,15.2625,15.47,15.47,2302000
2009/9/1,15.3825,15.5375,15.225,15.42,15.42,1942000
2009/9/2,15.465,15.695,15.425,15.65,15.65,1469600
2009/9/3,15.6475,15.71,15.5,15.7075,15.7075,844000
2009/9/4,15.7975,15.915,15.6475,15.9075,15.9075,1059600
2009/9/8,16.014999,16.25,15.7575,16.040001,16.040001,2415200
2009/9/9,16.125,16.34,16.035,16.2225,16.2225,1311600
2009/9/10,16.15,16.379999,16.084999,16.379999,16.379999,1057600
2009/9/11,16.5,16.65,16.379999,16.502501,16.502501,1197600
2009/9/14,16.5425,16.754999,16.5,16.754999,16.754999,1289600
2009/9/15,16.682501,16.737499,16.432501,16.440001,16.440001,1329200
2009/9/16,16.862499,16.997499,16.772499,16.870001,16.870001,2659200
2009/9/17,16.950001,16.997499,16.762501,16.842501,16.842501,1344800
2009/9/18,16.875,16.907499,16.684999,16.815001,16.815001,1578400
2009/9/21,16.6775,16.92,16.6775,16.9125,16.9125,900400
2009/9/22,16.987499,17.059999,16.775,16.9275,16.9275,1384000
2009/9/23,17.08,17.08,16.772499,16.8375,16.8375,1260800
2009/9/24,16.907499,16.9725,16.764999,16.934999,16.934999,1607200
2009/9/25,17.309999,17.610001,17.2425,17.27,17.27,2218800
2009/9/28,17.32,17.6075,17.202499,17.455,17.455,1238000
2009/9/29,17.545,17.565001,17.299999,17.477501,17.477501,954400
2009/9/30,17.57,17.602501,17.200001,17.477501,17.477501,1428400
2009/10/1,17.5175,17.530001,17.127501,17.247499,17.247499,1318800
2009/10/2,17.137501,17.315001,16.987499,17.1,17.1,800000
2009/10/5,17.195,17.3025,16.9125,17.2575,17.2575,1377600
2009/10/6,17.057501,17.327499,16.977501,17.254999,17.254999,814800
2009/10/7,17.362499,17.362499,17.1625,17.262501,17.262501,781200
2009/10/8,17.342501,17.5,17.27,17.49,17.49,1760800
2009/10/9,17.575001,17.8575,17.4125,17.844999,17.844999,1301200
2009/10/12,17.775,17.775,17.4575,17.485001,17.485001,972800
2009/10/13,17.4025,17.5725,17.334999,17.4,17.4,996400
2009/10/14,17.475,17.57,17.327499,17.4,17.4,1961600
2009/10/15,17.4,17.549999,17.342501,17.549999,17.549999,1168800
2009/10/16,17.514999,17.9125,17.467501,17.895,17.895,1522400
2009/10/19,17.8575,18.059999,17.8575,18.0275,18.0275,1431600
2009/10/20,18.084999,18.112499,17.805,17.907499,17.907499,2210000
2009/10/21,18.0275,18.0625,17.705,17.775,17.775,1540800
2009/10/22,18.35,19.049999,18,19.01,19.01,5719200
2009/10/23,18.9925,19.030001,18.85,19,19,2204800
2009/10/26,19.0275,19.25,18.895,19.0975,19.0975,2296000
2009/10/27,19.0625,19.295,19.012501,19.0375,19.0375,2433600
2009/10/28,19.434999,19.65,19.174999,19.25,19.25,3022800
2009/10/29,19.2425,19.4625,19.1,19.4375,19.4375,2242000
2009/10/30,19.440001,19.475,19.202499,19.235001,19.235001,2300000
2009/11/2,19.35,19.5175,19.285,19.4575,19.4575,2159600
2009/11/3,19.4375,19.4475,19.24,19.4,19.4,1540800
2009/11/4,19.4275,19.6975,19.344999,19.567499,19.567499,1609200
2009/11/5,19.625,19.9375,19.57,19.934999,19.934999,1772800
2009/11/6,19.9125,20.0875,19.775,19.9925,19.9925,1712400
2009/11/9,20.030001,20.1175,19.975,20.1,20.1,1690000
2009/11/10,20.135,20.225,20,20.145,20.145,892800
2009/11/11,20.225,20.225,20.0275,20.1875,20.1875,814000
2009/11/12,20.225,20.3475,20.0275,20.122499,20.122499,938800
2009/11/13,20.225,20.25,20.0975,20.16,20.16,783600
2009/11/16,20.3125,20.405001,20.094999,20.299999,20.299999,1255600
2009/11/17,20.1625,20.3375,20.155001,20.297501,20.297501,998000
2009/11/18,20.225,20.475,20.135,20.450001,20.450001,1182400
2009/11/19,20.415001,20.497499,20.125,20.282499,20.282499,910000
2009/11/20,20.264999,20.3475,20.200001,20.3125,20.3125,1012800
2009/11/23,20.33,20.532499,20.237499,20.315001,20.315001,1004400
2009/11/24,20.375,20.612499,20.280001,20.5625,20.5625,933600
2009/11/25,20.637501,20.772499,20.575001,20.692499,20.692499,711200
2009/11/27,20.35,20.76,20,20.629999,20.629999,812400
2009/11/30,20.5825,20.620001,20.3925,20.57,20.57,849600
2009/12/1,20.577499,20.719999,20.52,20.57,20.57,1326400
2009/12/2,20.5825,20.7925,20.5375,20.639999,20.639999,1048000
2009/12/3,20.5975,20.8575,20.5975,20.639999,20.639999,1052000
2009/12/4,20.8375,20.98,20.76,20.8325,20.8325,927600
2009/12/7,20.7575,20.879999,20.610001,20.735001,20.735001,1111200
2009/12/8,20.754999,20.987499,20.610001,20.764999,20.764999,1304800
2009/12/9,20.9,20.932501,20.6775,20.77,20.77,1331600
2009/12/10,21.120001,21.657499,20.924999,21.465,21.465,2968400
2009/12/11,21.790001,21.907499,21.43,21.485001,21.485001,3158000
2009/12/14,21.485001,21.735001,21.42,21.504999,21.504999,1275200
2009/12/15,21.5175,21.635,21.275,21.452499,21.452499,2001600
2009/12/16,21.459999,21.5725,21.2875,21.309999,21.309999,708000
2009/12/17,21.2875,21.3825,21.135,21.2225,21.2225,939600
2009/12/18,21.227501,21.34,20.9025,21.3225,21.3225,2571200
2009/12/21,21.467501,21.637501,21.385,21.584999,21.584999,894400
2009/12/22,21.5425,21.842501,21.5425,21.82,21.82,760400
2009/12/23,21.8675,21.9475,21.795,21.860001,21.860001,563200
2009/12/24,21.82,21.91,21.780001,21.9025,21.9025,553600
2009/12/28,21.965,21.969999,21.827499,21.945,21.945,1032800
2009/12/29,21.905001,22.0625,21.842501,21.940001,21.940001,1056800
2009/12/30,21.959999,22.02,21.827499,21.885,21.885,577200
2009/12/31,21.924999,21.985001,21.665001,21.7125,21.7125,625200
2010/1/4,21.9175,22.1,21.785,21.8675,21.8675,1030800
2010/1/5,21.799999,22.025,21.7875,22.025,22.025,929200
2010/1/6,22.0725,22.3675,21.9275,22.2675,22.2675,1003200
2010/1/7,22.385,22.525,22.1525,22.469999,22.469999,900800
2010/1/8,22.66,22.7075,22.33,22.370001,22.370001,1191600
2010/1/11,22.5,22.865,22.4625,22.8575,22.8575,1479200
2010/1/12,22.75,22.950001,22.625,22.9375,22.9375,1735200
2010/1/13,23,23.17,22.855,23.0275,23.0275,934000
2010/1/14,23.0825,23.1425,23.0075,23.105,23.105,1047600
2010/1/15,23.15,23.15,22.67,22.897499,22.897499,1620800
2010/1/19,22.93,23.264999,22.924999,23.262501,23.262501,1153200
2010/1/20,23.225,23.52,23.075001,23.487499,23.487499,1568400
2010/1/21,23.602501,23.637501,23.315001,23.5175,23.5175,1676400
2010/1/22,23.459999,23.459999,22.674999,22.73,22.73,2318800
2010/1/25,22.727501,23.105,22.497499,22.955,22.955,1688000
2010/1/26,22.797501,23.059999,22.7925,22.92,22.92,722000
2010/1/27,22.842501,22.9925,22.75,22.889999,22.889999,771600
2010/1/28,22.8575,23.184999,22.5975,22.635,22.635,1388800
2010/1/29,22.7925,22.799999,22.405001,22.405001,22.405001,1447600
2010/2/1,22.4,22.6325,22.25,22.557501,22.557501,870400
2010/2/2,22.6425,23.290001,22.52,23.2575,23.2575,1145600
2010/2/3,23.254999,23.475,23.0625,23.110001,23.110001,1590000
2010/2/4,23.0525,23.122499,22.344999,22.415001,22.415001,2504800
2010/2/5,22.110001,22.469999,21.3125,22.43,22.43,5664400
2010/2/8,22.4025,22.4025,21.74,21.762501,21.762501,3235200
2010/2/9,22,22.0625,21.4025,21.6625,21.6625,2900400
2010/2/10,21.5275,21.612499,21.1525,21.452499,21.452499,2036400
2010/2/11,21.375,21.625,21.27,21.5875,21.5875,2306000
2010/2/12,21.5425,21.8325,21.4925,21.8325,21.8325,1397200
2010/2/16,21.865,22.032499,21.565001,22.0275,22.0275,1773600
2010/2/17,22.139999,22.477501,22.0275,22.452499,22.452499,1539600
2010/2/18,22.485001,22.684999,22.355,22.67,22.67,1852000
2010/2/19,22.6975,22.8125,22.497499,22.625,22.625,1790000
2010/2/22,22.764999,22.8675,22.5425,22.842501,22.842501,2008000
2010/2/23,22.8675,22.8675,22.477501,22.540001,22.540001,2539600
2010/2/24,22.719999,22.7675,22.6,22.752501,22.752501,2406800
2010/2/25,22.545,22.815001,22.424999,22.815001,22.815001,2725200
2010/2/26,22.875,22.99,22.6975,22.9575,22.9575,3396400
2010/3/1,22.965,23.4375,22.5075,23.407499,23.407499,2104800
2010/3/2,23.504999,23.782499,23.485001,23.782499,23.782499,1834400
2010/3/3,23.834999,23.870001,23.639999,23.865,23.865,1814000
2010/3/4,23.9375,23.9825,23.85,23.952499,23.952499,1507600
2010/3/5,23.985001,24.235001,23.92,24.2325,24.2325,1243600
2010/3/8,24.235001,24.3125,24.155001,24.195,24.195,925200
2010/3/9,24.209999,24.2925,23.995001,24.0875,24.0875,784400
2010/3/10,24.0375,24.315001,24.0375,24.295,24.295,989200
2010/3/11,24.2675,24.307501,23.805,24.3025,24.3025,965200
2010/3/12,24.397499,24.469999,24.139999,24.4625,24.4625,838800
2010/3/15,24.387501,24.9025,23.969999,24.695,24.695,1690800
2010/3/16,24.8675,24.875,24.49,24.682501,24.682501,887600
2010/3/17,24.75,24.75,24.5375,24.6075,24.6075,802800
2010/3/18,24.7425,24.8125,24.610001,24.782499,24.782499,810400
2010/3/19,24.975,25,24.817499,24.975,24.975,1833600
2010/3/22,24.9175,25.365,24.530001,25.315001,25.315001,1613600
2010/3/23,25.365,25.495001,24.967501,25.139999,25.139999,1768000
2010/3/24,25.127501,25.1875,24.922501,25.002501,25.002501,912800
2010/3/25,25.0625,25.0625,24.73,24.74,24.74,2076400
2010/3/26,24.735001,24.8375,24.475,24.5525,24.5525,1892400
2010/3/29,24.645,24.897499,24.6,24.875,24.875,715600
2010/3/30,24.875,25.0525,24.745001,25.030001,25.030001,680400
2010/3/31,24.924999,24.955,24.7125,24.719999,24.719999,952400
2010/4/1,24.8125,25.1425,24.8125,25.0975,25.0975,896400
2010/4/5,25.195,25.799999,25.195,25.799999,25.799999,1485600
2010/4/6,25.7675,25.805,24.9125,25.6075,25.6075,3591600
2010/4/7,25.702499,25.922501,25.4825,25.75,25.75,1077600
2010/4/8,25.639999,25.7425,25.42,25.705,25.705,770400
2010/4/9,25.940001,26.004999,25.625,26.004999,26.004999,1300800
2010/4/12,25.737499,25.737499,25.3825,25.610001,25.610001,1474400
2010/4/13,25.6525,26.135,25.424999,26.1325,26.1325,1486000
2010/4/14,26.3125,26.385,25.907499,26.0825,26.0825,1472400
2010/4/15,26.127501,26.3675,26,26.344999,26.344999,977200
2010/4/16,26.315001,26.4625,26.0375,26.0875,26.0875,1224400
2010/4/19,25.99,26.2675,25.834999,25.9,25.9,1657600
2010/4/20,25.9,26.200001,25.872499,26.1625,26.1625,2549600
2010/4/21,25.445,25.967501,25.01,25.075001,25.075001,3980400
2010/4/22,25.0825,25.442499,24.762501,25.4,25.4,1619200
2010/4/23,25.327499,25.709999,24.995001,25.684999,25.684999,1376800
2010/4/26,25.459999,25.790001,25.122499,25.5425,25.5425,1082400
2010/4/27,25.52,26.0725,25.405001,25.702499,25.702499,1564400
2010/4/28,25.695,26.317499,25.65,26.127501,26.127501,1745600
2010/4/29,26.155001,26.379999,25.942499,26.375,26.375,1474800
2010/4/30,26.452499,26.477501,25.7425,25.77,25.77,1774000
2010/5/3,25.8375,26.477501,25.8375,26.455,26.455,1429600
2010/5/4,26.219999,26.4175,25.76,25.865,25.865,1628800
2010/5/5,25.799999,25.905001,25.502501,25.7325,25.7325,2226400
2010/5/6,25.725,25.9625,24,24.9575,24.9575,2298800
2010/5/7,25.030001,25.030001,24.077499,24.3675,24.3675,4160000
2010/5/10,25.15,25.622499,24.502501,25.227501,25.227501,1969200
2010/5/11,25.127501,25.1975,24.795,24.9475,24.9475,2229600
2010/5/12,25.07,25.424999,24.897499,25.370001,25.370001,1788800
2010/5/13,25.2875,25.754999,25.2775,25.48,25.48,986800
2010/5/14,25.33,25.4275,25.01,25.1525,25.1525,1096000
2010/5/17,25.2875,25.469999,24.897499,25.42,25.42,1498800
2010/5/18,25.6625,25.795,25.2575,25.3125,25.3125,1320400
2010/5/19,25.192499,25.387501,24.8025,24.91,24.91,1614800
2010/5/20,24.485001,24.5725,24.040001,24.040001,24.040001,2298000
2010/5/21,23.754999,24.6325,23.2875,24.6,24.6,2508800
2010/5/24,24.440001,25.2775,24.440001,25.0625,25.0625,2287600
2010/5/25,24.629999,25.137501,24.174999,24.775,24.775,4032800
2010/5/26,24.9025,25.9025,24.7925,25.455,25.455,3271600
2010/5/27,25.615,26,25.450001,25.9625,25.9625,3826800
2010/5/28,25.870001,26,25.205,25.264999,25.264999,3086000
2010/6/1,25.110001,26.375,25.110001,26.045,26.045,3588200
2010/6/2,26.200001,26.615,25.754999,26.615,26.615,2776800
2010/6/3,26.674999,27.040001,26.52,26.9,26.9,1999600
2010/6/4,26.365,26.59,25.985001,26.23,26.23,2637600
2010/6/7,26.34,26.780001,25.655001,25.719999,25.719999,2443200
2010/6/8,25.790001,26.355,25.615,26.18,26.18,2048000
2010/6/9,26.219999,26.5,26.115,26.27,26.27,1513400
2010/6/10,26.57,26.85,26.370001,26.469999,26.469999,1284600
2010/6/11,26.365,26.965,26.280001,26.9,26.9,1120800
2010/6/14,27.115,27.34,26.844999,26.924999,26.924999,970200
2010/6/15,26.945,27.290001,26.945,27.254999,27.254999,803800
2010/6/16,27.075001,27.785,27.075001,27.559999,27.559999,1103000
2010/6/17,27.485001,27.67,27.275,27.445,27.445,1074800
2010/6/18,27.475,27.805,27.370001,27.525,27.525,951600
2010/6/21,27.815001,28,27.389999,27.52,27.52,789400
2010/6/22,27.59,27.889999,27.375,27.405001,27.405001,1212000
2010/6/23,26.705,26.875,25.674999,26.075001,26.075001,3937000
2010/6/24,26.045,26.75,25.945,26.5,26.5,2288400
2010/6/25,26.715,26.715,26.24,26.66,26.66,2864000
2010/6/28,26.959999,27.155001,26.495001,27.040001,27.040001,1806400
2010/6/29,26.725,27.145,26.545,26.915001,26.915001,2087200
2010/6/30,26.92,28.219999,26.825001,28.01,28.01,4317800
2010/7/1,28.09,28.09,27.299999,27.790001,27.790001,3060000
2010/7/2,27.895,28.025,27.684999,27.705,27.705,2439800
2010/7/6,28.094999,28.610001,28,28.299999,28.299999,2320600
2010/7/7,27.809999,27.82,27.34,27.620001,27.620001,4983400
2010/7/8,27.844999,28.08,27.495001,27.799999,27.799999,2682600
2010/7/9,27.844999,28.215,27.73,28.07,28.07,782800
2010/7/12,27.995001,28.200001,27.855,27.995001,27.995001,884200
2010/7/13,28.254999,28.395,27.825001,27.83,27.83,1718600
2010/7/14,27.805,28.014999,27.525,27.995001,27.995001,1651200
2010/7/15,28.075001,28.195,27.700001,27.98,27.98,1068400
2010/7/16,27.85,27.959999,27.315001,27.375,27.375,1369800
2010/7/19,27.495001,27.754999,27.424999,27.594999,27.594999,1154000
2010/7/20,27.344999,27.815001,27.105,27.790001,27.790001,1528200
2010/7/21,27.82,27.82,26.684999,26.775,26.775,3035400
2010/7/22,28.049999,29.174999,28.049999,28.684999,28.684999,3452000
2010/7/23,28.684999,29.190001,28.545,29.115,29.115,2670400
2010/7/26,29.125,29.344999,28.915001,29.344999,29.344999,1696400
2010/7/27,29.5,29.639999,29.105,29.365,29.365,1473600
2010/7/28,29.365,29.469999,28.825001,28.924999,28.924999,1023200
2010/7/29,29.115,29.305,28.59,28.635,28.635,1565600
2010/7/30,28.469999,29.094999,28.4,28.9,28.9,1523800
2010/8/2,29.215,29.315001,28.73,28.809999,28.809999,1887400
2010/8/3,28.82,29.41,28.334999,28.73,28.73,2763600
2010/8/4,28.75,29.040001,28.625,28.77,28.77,1474800
2010/8/5,28.754999,28.985001,28.57,28.805,28.805,1207400
2010/8/6,28.549999,29.18,28.459999,29.15,29.15,1753600
2010/8/9,29.17,29.235001,28.93,29.174999,29.174999,1169600
2010/8/10,28.924999,29.23,28.75,29.014999,29.014999,1232400
2010/8/11,28.815001,28.995001,28.535,28.870001,28.870001,1973600
2010/8/12,28.790001,28.865,28.555,28.719999,28.719999,998800
2010/8/13,28.76,28.82,28.434999,28.655001,28.655001,951200
2010/8/16,28.625,28.795,28.27,28.620001,28.620001,933200
2010/8/17,28.844999,29.02,28.615,28.825001,28.825001,1278800
2010/8/18,28.725,29.08,28.549999,28.875,28.875,1535000
2010/8/19,28.85,29.01,28.540001,28.82,28.82,1196000
2010/8/20,28.754999,29.165001,28.67,29.09,29.09,1998600
